id,trial,1,2,3,4,Spreadsheet,bug_id
9682918.0,9.0,21221,11221,11121,21121,Spreadsheet15,2
9682918.0,10.0,21111,11211,11111,21211,Spreadsheet15,1
9682894.0,1.0,21111,11221,21121,21221,Spreadsheet5,1
9682894.0,2.0,11221,11211,11121,11111,Spreadsheet5,2
9682894.0,3.0,11121,21221,21211,11211,Spreadsheet5,1
9682894.0,4.0,21211,21111,11121,21121,Spreadsheet5,2
9682894.0,5.0,21211,11211,11121,11221,Spreadsheet5,2
9682894.0,6.0,11121,21111,11111,11211,Spreadsheet5,2
9682894.0,7.0,11111,21121,21111,11121,Spreadsheet5,2
9682894.0,8.0,21121,11221,11211,21221,Spreadsheet5,1
9682894.0,9.0,11211,21211,11221,11111,Spreadsheet5,1
9682894.0,10.0,11221,11211,21121,11111,Spreadsheet5,1
