Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-37bt,branch-tk52,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_blocks,Spreadsheet: randomise_trials,Spreadsheet: Image,Spreadsheet: ANSWER,Spreadsheet: Category,Spreadsheet: Text,Spreadsheet: Text2,Spreadsheet: bug_id,Spreadsheet: test1,Spreadsheet: test2,Spreadsheet: test3,Spreadsheet: test4,Spreadsheet: test5,Spreadsheet: test6,Spreadsheet: test7,Spreadsheet: test8,Spreadsheet: test_category,Manipulation: Spreadsheet
523,1695297162769,21/09/2023 11:52:42,1695300762769,1,21/09/2023 13:52:42,131657,10,task-czzd,,31778253,BLIND,9398836,,complete,,650c38e2778f431ea1051dfd,computer,Desktop or Laptop,Windows 10,Firefox 117.0,1536x864,1536x739,,,0,bugs_2,14,24,consent,Spreadsheet24,119,bug_images,Screen 1,4vghlo,1,timedOut,,1000.5799999999581,1000,1000.5799999999581,1000.5799999999581,1000,1000.5799999999581,1,1000.5799999999581,0,0,,Time Limit,screen,0,screen,bug_images,8,15,21121.jpg,,berand.JPG,,,21121_2,,,,,,,,,,
524,1695297164769,21/09/2023 11:52:44,1695300764769,1,21/09/2023 13:52:44,131657,10,task-czzd,,31778253,BLIND,9398836,,complete,,650c38e2778f431ea1051dfd,computer,Desktop or Laptop,Windows 10,Firefox 117.0,1536x864,1536x739,,,0,bugs_2,14,24,consent,Spreadsheet24,119,bug_images,Screen 2,fzyf7b,2,timedOut,,2000.579999999958,2000,2000.579999999958,2000.579999999958,2000,2000.579999999958,1,2000.579999999958,0,0,,Time Limit,screen,0,screen,bug_images,8,15,21121.jpg,,berand.JPG,,,21121_2,,,,,,,,,,
525,1695297165269,21/09/2023 11:52:45,1695300765269,1,21/09/2023 13:52:45,131657,10,task-czzd,,31778253,BLIND,9398836,,complete,,650c38e2778f431ea1051dfd,computer,Desktop or Laptop,Windows 10,Firefox 117.0,1536x864,1536x739,,,0,bugs_2,14,24,consent,Spreadsheet24,119,bug_images,Screen 3,o7ugiu,3,timedOut,,500.5799999999581,500,500.5799999999581,500.5799999999581,500,500.5799999999581,1,500.5799999999581,0,0,,Time Limit,screen,0,screen,bug_images,8,15,21121.jpg,,berand.JPG,,,21121_2,,,,,,,,,,
526,1695297166269,21/09/2023 11:52:46,1695300766269,1,21/09/2023 13:52:46,131657,10,task-czzd,,31778253,BLIND,9398836,,complete,,650c38e2778f431ea1051dfd,computer,Desktop or Laptop,Windows 10,Firefox 117.0,1536x864,1536x739,,,0,bugs_2,14,24,consent,Spreadsheet24,119,bug_images,Screen 4,3mgwer,4,timedOut,,1000.5799999999581,999.9799999999814,1000.5799999999581,1000.5799999999581,999.9799999999814,1000.5799999999581,1,1000.5799999999581,0,0,,Time Limit,screen,0,screen,bug_images,8,15,21121.jpg,,berand.JPG,,,21121_2,,,,,,,,,,
527,1695297167269,21/09/2023 11:52:47,1695300767269,1,21/09/2023 13:52:47,131657,10,task-czzd,,31778253,BLIND,9398836,,complete,,650c38e2778f431ea1051dfd,computer,Desktop or Laptop,Windows 10,Firefox 117.0,1536x864,1536x739,,,0,bugs_2,14,24,consent,Spreadsheet24,120,bug_images,Screen 1,4vghlo,1,timedOut,,1000.5999999999767,1000,1000.5999999999767,1000.5999999999767,1000,1000.5999999999767,1,1000.5999999999767,0,0,,Time Limit,screen,0,screen,bug_images,8,15,11221.jpg,,gestinct.JPG,,,11221_1,,,,,,,,,,
528,1695297169269,21/09/2023 11:52:49,1695300769269,1,21/09/2023 13:52:49,131657,10,task-czzd,,31778253,BLIND,9398836,,complete,,650c38e2778f431ea1051dfd,computer,Desktop or Laptop,Windows 10,Firefox 117.0,1536x864,1536x739,,,0,bugs_2,14,24,consent,Spreadsheet24,120,bug_images,Screen 2,fzyf7b,2,timedOut,,2000.5999999999767,2000,2000.5999999999767,2000.5999999999767,2000,2000.5999999999767,1,2000.5999999999767,0,0,,Time Limit,screen,0,screen,bug_images,8,15,11221.jpg,,gestinct.JPG,,,11221_1,,,,,,,,,,
529,1695297169769,21/09/2023 11:52:49,1695300769769,1,21/09/2023 13:52:49,131657,10,task-czzd,,31778253,BLIND,9398836,,complete,,650c38e2778f431ea1051dfd,computer,Desktop or Laptop,Windows 10,Firefox 117.0,1536x864,1536x739,,,0,bugs_2,14,24,consent,Spreadsheet24,120,bug_images,Screen 3,o7ugiu,3,timedOut,,500.5999999999767,499.9399999999441,500.5999999999767,500.5999999999767,499.9399999999441,500.5999999999767,1,500.5999999999767,0,0,,Time Limit,screen,0,screen,bug_images,8,15,11221.jpg,,gestinct.JPG,,,11221_1,,,,,,,,,,
530,1695297170769,21/09/2023 11:52:50,1695300770769,1,21/09/2023 13:52:50,131657,10,task-czzd,,31778253,BLIND,9398836,,complete,,650c38e2778f431ea1051dfd,computer,Desktop or Laptop,Windows 10,Firefox 117.0,1536x864,1536x739,,,0,bugs_2,14,24,consent,Spreadsheet24,120,bug_images,Screen 4,3mgwer,4,timedOut,,1000.6600000000326,1000,1000.6600000000326,1000.6600000000326,1000,1000.6600000000326,1,1000.6600000000326,0,0,,Time Limit,screen,0,screen,bug_images,8,15,11221.jpg,,gestinct.JPG,,,11221_1,,,,,,,,,,
531,1695297171769,21/09/2023 11:52:51,1695300771769,1,21/09/2023 13:52:51,131657,10,task-czzd,,31778253,BLIND,9398836,,complete,,650c38e2778f431ea1051dfd,computer,Desktop or Laptop,Windows 10,Firefox 117.0,1536x864,1536x739,,,0,bugs_2,14,24,consent,Spreadsheet24,121,bug_images,Screen 1,4vghlo,1,timedOut,,1000.6600000000326,1000,1000.6600000000326,1000.6600000000326,1000,1000.6600000000326,1,1000.6600000000326,0,0,,Time Limit,screen,0,screen,bug_images,8,15,11221.jpg,,gestinct.JPG,,,11221_1,,,,,,,,,,
532,1695297173769,21/09/2023 11:52:53,1695300773769,1,21/09/2023 13:52:53,131657,10,task-czzd,,31778253,BLIND,9398836,,complete,,650c38e2778f431ea1051dfd,computer,Desktop or Laptop,Windows 10,Firefox 117.0,1536x864,1536x739,,,0,bugs_2,14,24,consent,Spreadsheet24,121,bug_images,Screen 2,fzyf7b,2,timedOut,,2000.6600000000326,2000,2000.6600000000326,2000.6600000000326,2000,2000.6600000000326,1,2000.6600000000326,0,0,,Time Limit,screen,0,screen,bug_images,8,15,11221.jpg,,gestinct.JPG,,,11221_1,,,,,,,,,,
