Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-37bt,branch-tk52,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet,Store: Consent
3,1713361123578,17/04/2024 13:38:43,1713364723578,1,17/04/2024 15:38:43,131657,11,task-ayab,,37089959,BLIND,10937799,,complete,,661fd0b6c5ce0eb2418cf4d2,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1366x768,1358x654,,,0,Consent,5,32,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,response,I consent,3973.49,4919.1900000000005,4935.890000000001,3973.49,4919.1900000000005,4935.890000000001,1,3973.49,962.4000000000015,0,,Dropdown,Consent,3,object-8,Consent,,I consent
4,1713361123588,17/04/2024 13:38:43,1713364723588,1,17/04/2024 15:38:43,131657,11,task-ayab,,37089959,BLIND,10937799,,complete,,661fd0b6c5ce0eb2418cf4d2,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1366x768,1358x654,,,0,Consent,5,32,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,,
1,1713361129858,17/04/2024 13:38:49,1713364729858,1,17/04/2024 15:38:49,131657,11,task-ayab,,37089976,BLIND,10937801,,complete,,661fd09913937727974b3498,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1368x912,1368x743,,,0,Consent,5,27,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,
2,1713361140923,17/04/2024 13:39:00,1713364740923,1,17/04/2024 15:39:00,131657,11,task-ayab,,37089976,BLIND,10937801,,complete,,661fd09913937727974b3498,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1368x912,1368x743,,,0,Consent,5,27,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,continue,,11104.911999904632,11091.212,11104.911999904632,11104.911999904632,11091.212,11104.911999904632,1,11104.911999904632,0,0,,Click To Continue,Continue Button,4,object-9,Consent,,
3,1713361140927,17/04/2024 13:39:00,1713364740927,1,17/04/2024 15:39:00,131657,11,task-ayab,,37089976,BLIND,10937801,,complete,,661fd09913937727974b3498,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1368x912,1368x743,,,0,Consent,5,27,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,response,I consent,10223.612,11091.212,11107.911999999998,10223.612,11091.212,11107.911999999998,1,10223.612,884.2999999999993,0,,Dropdown,Consent,3,object-8,Consent,,I consent
4,1713361140931,17/04/2024 13:39:00,1713364740931,1,17/04/2024 15:39:00,131657,11,task-ayab,,37089976,BLIND,10937801,,complete,,661fd09913937727974b3498,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1368x912,1368x743,,,0,Consent,5,27,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,,
1,1713361141267,17/04/2024 13:39:01,1713364741267,1,17/04/2024 15:39:01,131657,11,task-ayab,,37089982,BLIND,10937802,,complete,,661fd0cc087fb7626363bf2d,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x960,1536x826,,,0,Consent,5,19,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,
2,1713361174631,17/04/2024 13:39:34,1713364774631,1,17/04/2024 15:39:34,131657,11,task-ayab,,37089982,BLIND,10937802,,complete,,661fd0cc087fb7626363bf2d,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x960,1536x826,,,0,Consent,5,19,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,continue,,33384.550000035764,33381.65,33384.550000035764,33384.550000035764,33381.65,33384.550000035764,1,33384.550000035764,0,0,,Click To Continue,Continue Button,4,object-9,Consent,,
3,1713361174633,17/04/2024 13:39:34,1713364774633,1,17/04/2024 15:39:34,131657,11,task-ayab,,37089982,BLIND,10937802,,complete,,661fd0cc087fb7626363bf2d,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x960,1536x826,,,0,Consent,5,19,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,response,I consent,32115.050000000003,33381.65,33388.34999998808,32115.050000000003,33381.65,33388.34999998808,1,32115.050000000003,1273.2999999880776,0,,Dropdown,Consent,3,object-8,Consent,,I consent
4,1713361174635,17/04/2024 13:39:34,1713364774635,1,17/04/2024 15:39:34,131657,11,task-ayab,,37089982,BLIND,10937802,,complete,,661fd0cc087fb7626363bf2d,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x960,1536x826,,,0,Consent,5,19,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,,
1,1713361140067,17/04/2024 13:39:00,1713364740067,1,17/04/2024 15:39:00,131657,11,task-ayab,,37089984,BLIND,10937803,,complete,,661fd0d7d1ad82fa73d5421c,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1366x768,1318x654,,,0,Consent,5,34,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,
2,1713361163570,17/04/2024 13:39:23,1713364763570,1,17/04/2024 15:39:23,131657,11,task-ayab,,37089984,BLIND,10937803,,complete,,661fd0d7d1ad82fa73d5421c,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1366x768,1318x654,,,0,Consent,5,34,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,continue,,23560.324000011922,23555.324,23560.324000011922,23560.324000011922,23555.324,23560.324000011922,1,23560.324000011922,0,0,,Click To Continue,Continue Button,4,object-9,Consent,,
3,1713361163578,17/04/2024 13:39:23,1713364763578,1,17/04/2024 15:39:23,131657,11,task-ayab,,37089984,BLIND,10937803,,complete,,661fd0d7d1ad82fa73d5421c,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1366x768,1318x654,,,0,Consent,5,34,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,response,I consent,22523.224000000002,23555.324,23572.024,22523.224000000002,23555.324,23572.024,1,22523.224000000002,1048.7999999999993,0,,Dropdown,Consent,3,object-8,Consent,,I consent
4,1713361163586,17/04/2024 13:39:23,1713364763586,1,17/04/2024 15:39:23,131657,11,task-ayab,,37089984,BLIND,10937803,,complete,,661fd0d7d1ad82fa73d5421c,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1366x768,1318x654,,,0,Consent,5,34,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,,
1,1713361149674,17/04/2024 13:39:09,1713364749674,1,17/04/2024 15:39:09,131657,11,task-ayab,,37090011,BLIND,10937811,,complete,,661fd080784e8f7e3ab67df6,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1707x771,,,0,Consent,5,1,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,
2,1713361174158,17/04/2024 13:39:34,1713364774158,1,17/04/2024 15:39:34,131657,11,task-ayab,,37090011,BLIND,10937811,,complete,,661fd080784e8f7e3ab67df6,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1707x771,,,0,Consent,5,1,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,continue,,24554.01699999963,24537.456000000002,24554.01699999963,24554.01699999963,24537.456000000002,24554.01699999963,1,24554.01699999963,0,0,,Click To Continue,Continue Button,4,object-9,Consent,,
3,1713361178752,17/04/2024 13:39:38,1713364778752,1,17/04/2024 15:39:38,131657,11,task-ayab,,37090011,BLIND,10937811,,complete,,661fd080784e8f7e3ab67df6,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1707x771,,,0,Consent,5,1,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,continue,,29159.816999999908,29152.578,29159.816999999908,29159.816999999908,29152.578,29159.816999999908,1,29159.816999999908,0,0,,Click To Continue,Continue Button,4,object-9,Consent,,
4,1713361178756,17/04/2024 13:39:38,1713364778756,1,17/04/2024 15:39:38,131657,11,task-ayab,,37090011,BLIND,10937811,,complete,,661fd080784e8f7e3ab67df6,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1707x771,,,0,Consent,5,1,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,response,I consent,27836.486,29152.578,29167.116999999722,27836.486,29152.578,29167.116999999722,1,27836.486,1330.630999999721,0,,Dropdown,Consent,3,object-8,Consent,,I consent
5,1713361178765,17/04/2024 13:39:38,1713364778765,1,17/04/2024 15:39:38,131657,11,task-ayab,,37090011,BLIND,10937811,,complete,,661fd080784e8f7e3ab67df6,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1707x771,,,0,Consent,5,1,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,,
1,1713361166116,17/04/2024 13:39:26,1713364766116,1,17/04/2024 15:39:26,131657,11,task-ayab,,37090031,BLIND,10937817,,complete,,661fd0eed1ad82fa73d54222,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1252x704,1252x582,,,0,Consent,5,3,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,
2,1713361184916,17/04/2024 13:39:44,1713364784916,1,17/04/2024 15:39:44,131657,11,task-ayab,,37090031,BLIND,10937817,,complete,,661fd0eed1ad82fa73d54222,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1252x704,1252x582,,,0,Consent,5,3,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,continue,,18810.239999999998,18793.6,18810.239999999998,18810.239999999998,18793.6,18810.239999999998,1,18810.239999999998,0,0,,Click To Continue,Continue Button,4,object-9,Consent,,
3,1713361184926,17/04/2024 13:39:44,1713364784926,1,17/04/2024 15:39:44,131657,11,task-ayab,,37090031,BLIND,10937817,,complete,,661fd0eed1ad82fa73d54222,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1252x704,1252x582,,,0,Consent,5,3,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,response,I consent,16745.66,18793.6,18810.239999999998,16745.66,18793.6,18810.239999999998,1,16745.66,2064.579999999998,0,,Dropdown,Consent,3,object-8,Consent,,I consent
4,1713361184930,17/04/2024 13:39:44,1713364784930,1,17/04/2024 15:39:44,131657,11,task-ayab,,37090031,BLIND,10937817,,complete,,661fd0eed1ad82fa73d54222,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1252x704,1252x582,,,0,Consent,5,3,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,,
1,1713361168372,17/04/2024 13:39:28,1713364768372,1,17/04/2024 15:39:28,131657,11,task-ayab,,37090035,BLIND,10937818,,complete,,661fd0cf05512aad83882018,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1366x768,1757x872,,,0,Consent,5,41,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,
2,1713361191650,17/04/2024 13:39:51,1713364791650,1,17/04/2024 15:39:51,131657,11,task-ayab,,37090035,BLIND,10937818,,complete,,661fd0cf05512aad83882018,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1366x768,1757x872,,,0,Consent,5,41,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,continue,,23318.89999999702,23310.199999999997,23318.89999999702,23318.89999999702,23310.199999999997,23318.89999999702,1,23318.89999999702,0,0,,Click To Continue,Continue Button,4,object-9,Consent,,
3,1713361191657,17/04/2024 13:39:51,1713364791657,1,17/04/2024 15:39:51,131657,11,task-ayab,,37090035,BLIND,10937818,,complete,,661fd0cf05512aad83882018,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1366x768,1757x872,,,0,Consent,5,41,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,response,I consent,21393.899999999998,23310.199999999997,23326.799999999996,21393.899999999998,23310.199999999997,23326.799999999996,1,21393.899999999998,1932.8999999999978,0,,Dropdown,Consent,3,object-8,Consent,,I consent
4,1713361191662,17/04/2024 13:39:51,1713364791662,1,17/04/2024 15:39:51,131657,11,task-ayab,,37090035,BLIND,10937818,,complete,,661fd0cf05512aad83882018,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1366x768,1757x872,,,0,Consent,5,41,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,,
1,1713361182309,17/04/2024 13:39:42,1713364782309,1,17/04/2024 15:39:42,131657,11,task-ayab,,37090053,BLIND,10937821,,complete,,661fd11270ebfad4caf33dce,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,3440x1440,3440x1319,,,0,Consent,5,13,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,
2,1713361185333,17/04/2024 13:39:45,1713364785333,1,17/04/2024 15:39:45,131657,11,task-ayab,,37090053,BLIND,10937821,,complete,,661fd11270ebfad4caf33dce,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,3440x1440,3440x1319,,,0,Consent,5,13,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,continue,,3031.1,3016.5,3031.1,3031.1,3016.5,3031.1,1,3031.1,0,0,,Click To Continue,Continue Button,4,object-9,Consent,,
3,1713361185334,17/04/2024 13:39:45,1713364785334,1,17/04/2024 15:39:45,131657,11,task-ayab,,37090053,BLIND,10937821,,complete,,661fd11270ebfad4caf33dce,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,3440x1440,3440x1319,,,0,Consent,5,13,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,response,I consent,2583.2,3016.5,3032.8000000476836,2583.2,3016.5,3032.8000000476836,1,2583.2,449.6000000476838,0,,Dropdown,Consent,3,object-8,Consent,,I consent
4,1713361185335,17/04/2024 13:39:45,1713364785335,1,17/04/2024 15:39:45,131657,11,task-ayab,,37090053,BLIND,10937821,,complete,,661fd11270ebfad4caf33dce,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,3440x1440,3440x1319,,,0,Consent,5,13,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,,
1,1713361190668,17/04/2024 13:39:50,1713346790668,-4,17/04/2024 05:39:50,131657,11,task-ayab,,37090058,BLIND,10937822,,complete,,661fd08d9ebab38f5721a9dc,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x720,1280x551,,,0,Consent,5,23,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,
2,1713361208624,17/04/2024 13:40:08,1713346808624,-4,17/04/2024 05:40:08,131657,11,task-ayab,,37090058,BLIND,10937822,,complete,,661fd08d9ebab38f5721a9dc,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x720,1280x551,,,0,Consent,5,23,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,continue,,17973.3,17956.6,17973.3,17973.3,17956.6,17973.3,1,17973.3,0,0,,Click To Continue,Continue Button,4,object-9,Consent,,
3,1713361208627,17/04/2024 13:40:08,1713346808627,-4,17/04/2024 05:40:08,131657,11,task-ayab,,37090058,BLIND,10937822,,complete,,661fd08d9ebab38f5721a9dc,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x720,1280x551,,,0,Consent,5,23,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,response,I consent,17457.1,17956.6,17973.3,17457.1,17956.6,17973.3,1,17457.1,516.2000000000007,0,,Dropdown,Consent,3,object-8,Consent,,I consent
4,1713361208630,17/04/2024 13:40:08,1713346808630,-4,17/04/2024 05:40:08,131657,11,task-ayab,,37090058,BLIND,10937822,,complete,,661fd08d9ebab38f5721a9dc,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x720,1280x551,,,0,Consent,5,23,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,,
1,1713361207092,17/04/2024 13:40:07,1713364807092,1,17/04/2024 15:40:07,131657,11,task-ayab,,37090074,BLIND,10937828,,complete,,661fd126479c48ceb86608db,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x730,,,0,Consent,5,37,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,
2,1713361211794,17/04/2024 13:40:11,1713364811794,1,17/04/2024 15:40:11,131657,11,task-ayab,,37090074,BLIND,10937828,,complete,,661fd126479c48ceb86608db,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x730,,,0,Consent,5,37,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,continue,,4726.920000035763,4716.02,4726.920000035763,4726.920000035763,4716.02,4726.920000035763,1,4726.920000035763,0,0,,Click To Continue,Continue Button,4,object-9,Consent,,
3,1713361211795,17/04/2024 13:40:11,1713364811795,1,17/04/2024 15:40:11,131657,11,task-ayab,,37090074,BLIND,10937828,,complete,,661fd126479c48ceb86608db,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x730,,,0,Consent,5,37,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,response,I consent,3832.9199999999996,4716.02,4729.320000011921,3832.9199999999996,4716.02,4729.320000011921,1,3832.9199999999996,896.4000000119217,0,,Dropdown,Consent,3,object-8,Consent,,I consent
4,1713361211797,17/04/2024 13:40:11,1713364811797,1,17/04/2024 15:40:11,131657,11,task-ayab,,37090074,BLIND,10937828,,complete,,661fd126479c48ceb86608db,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x730,,,0,Consent,5,37,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,,
1,1713361225221,17/04/2024 13:40:25,1713336025221,-7,16/04/2024 23:40:25,131657,11,task-ayab,,37090075,BLIND,10937827,,complete,,661fd120f3787610a626019f,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1242x552,,,0,Consent,5,34,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,
2,1713361240061,17/04/2024 13:40:40,1713336040061,-7,16/04/2024 23:40:40,131657,11,task-ayab,,37090075,BLIND,10937827,,complete,,661fd120f3787610a626019f,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1242x552,,,0,Consent,5,34,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,continue,,14893.722000190735,14874.122000000001,14893.722000190735,14893.722000190735,14874.122000000001,14893.722000190735,1,14893.722000190735,0,0,,Click To Continue,Continue Button,4,object-9,Consent,,
3,1713361240064,17/04/2024 13:40:40,1713336040064,-7,16/04/2024 23:40:40,131657,11,task-ayab,,37090075,BLIND,10937827,,complete,,661fd120f3787610a626019f,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1242x552,,,0,Consent,5,34,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,response,I consent,13586.021999999999,14874.122000000001,14898.52200038147,13586.021999999999,14874.122000000001,14898.52200038147,1,13586.021999999999,1312.5000003814712,0,,Dropdown,Consent,3,object-8,Consent,,I consent
4,1713361240067,17/04/2024 13:40:40,1713336040067,-7,16/04/2024 23:40:40,131657,11,task-ayab,,37090075,BLIND,10937827,,complete,,661fd120f3787610a626019f,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1242x552,,,0,Consent,5,34,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,,
1,1713361232389,17/04/2024 13:40:32,1713364832389,1,17/04/2024 15:40:32,131657,11,task-ayab,,37090107,BLIND,10937832,,complete,,661fd12813937727974b34c0,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 119.0.0.0,1366x768,1366x633,,,0,Consent,5,32,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,
2,1713361263221,17/04/2024 13:41:03,1713364863221,1,17/04/2024 15:41:03,131657,11,task-ayab,,37090107,BLIND,10937832,,complete,,661fd12813937727974b34c0,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 119.0.0.0,1366x768,1366x633,,,0,Consent,5,32,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,continue,,30887.215000047683,30880.153,30887.215000047683,30887.215000047683,30880.153,30887.215000047683,1,30887.215000047683,0,0,,Click To Continue,Continue Button,4,object-9,Consent,,
3,1713361263230,17/04/2024 13:41:03,1713364863230,1,17/04/2024 15:41:03,131657,11,task-ayab,,37090107,BLIND,10937832,,complete,,661fd12813937727974b34c0,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 119.0.0.0,1366x768,1366x633,,,0,Consent,5,32,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,response,I consent,29163.678999999996,30880.153,30896.816999999995,29163.678999999996,30880.153,30896.816999999995,1,29163.678999999996,1733.137999999999,0,,Dropdown,Consent,3,object-8,Consent,,I consent
4,1713361263234,17/04/2024 13:41:03,1713364863234,1,17/04/2024 15:41:03,131657,11,task-ayab,,37090107,BLIND,10937832,,complete,,661fd12813937727974b34c0,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 119.0.0.0,1366x768,1366x633,,,0,Consent,5,32,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,,
1,1713361246208,17/04/2024 13:40:46,1713346846208,-4,17/04/2024 05:40:46,131657,11,task-ayab,,37090121,BLIND,10937837,,complete,,661fd14753417f8e4c3fd4d4,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x911,,,0,Consent,5,35,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,
2,1713361249584,17/04/2024 13:40:49,1713346849584,-4,17/04/2024 05:40:49,131657,11,task-ayab,,37090121,BLIND,10937837,,complete,,661fd14753417f8e4c3fd4d4,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x911,,,0,Consent,5,35,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,continue,,3422.204,3411.5040000000004,3422.204,3422.204,3411.5040000000004,3422.204,1,3422.204,0,0,,Click To Continue,Continue Button,4,object-9,Consent,,
3,1713361249585,17/04/2024 13:40:49,1713346849585,-4,17/04/2024 05:40:49,131657,11,task-ayab,,37090121,BLIND,10937837,,complete,,661fd14753417f8e4c3fd4d4,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x911,,,0,Consent,5,35,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,response,I consent,2845.3040000000005,3411.5040000000004,3425.6040000059606,2845.3040000000005,3411.5040000000004,3425.6040000059606,1,2845.3040000000005,580.3000000059601,0,,Dropdown,Consent,3,object-8,Consent,,I consent
4,1713361249588,17/04/2024 13:40:49,1713346849588,-4,17/04/2024 05:40:49,131657,11,task-ayab,,37090121,BLIND,10937837,,complete,,661fd14753417f8e4c3fd4d4,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x911,,,0,Consent,5,35,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,,
1,1713361266876,17/04/2024 13:41:06,1713364866876,1,17/04/2024 15:41:06,131657,11,task-ayab,,37090138,BLIND,10937840,,complete,,661fd169dbe0643c36006a2b,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1470x956,1470x840,,,0,Consent,5,25,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,
2,1713361283183,17/04/2024 13:41:23,1713364883183,1,17/04/2024 15:41:23,131657,11,task-ayab,,37090138,BLIND,10937840,,complete,,661fd169dbe0643c36006a2b,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1470x956,1470x840,,,0,Consent,5,25,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,continue,,17565,17548,17565,17565,17548,17565,1,17565,0,0,,Click To Continue,Continue Button,4,object-9,Consent,,
3,1713361283185,17/04/2024 13:41:23,1713364883185,1,17/04/2024 15:41:23,131657,11,task-ayab,,37090138,BLIND,10937840,,complete,,661fd169dbe0643c36006a2b,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1470x956,1470x840,,,0,Consent,5,25,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,response,I consent,16914,17548,17565,16914,17548,17565,1,16914,651,0,,Dropdown,Consent,3,object-8,Consent,,I consent
4,1713361283187,17/04/2024 13:41:23,1713364883187,1,17/04/2024 15:41:23,131657,11,task-ayab,,37090138,BLIND,10937840,,complete,,661fd169dbe0643c36006a2b,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1470x956,1470x840,,,0,Consent,5,25,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,,
1,1713361837210,17/04/2024 13:50:37,1713365437210,1,17/04/2024 15:50:37,131657,11,task-ayab,,37090161,BLIND,10937847,,complete,,661fd0c4158afa867e0e43d1,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x641,,,0,Consent,5,2,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,
2,1713361843194,17/04/2024 13:50:43,1713365443194,1,17/04/2024 15:50:43,131657,11,task-ayab,,37090161,BLIND,10937847,,complete,,661fd0c4158afa867e0e43d1,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x641,,,0,Consent,5,2,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,continue,,6031.817999999996,6015.417999999998,6031.817999999996,6031.817999999996,6015.417999999998,6031.817999999996,1,6031.817999999996,0,0,,Click To Continue,Continue Button,4,object-9,Consent,,
3,1713361843200,17/04/2024 13:50:43,1713365443200,1,17/04/2024 15:50:43,131657,11,task-ayab,,37090161,BLIND,10937847,,complete,,661fd0c4158afa867e0e43d1,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x641,,,0,Consent,5,2,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,response,I consent,5248.617999999999,6015.417999999998,6031.817999999996,5248.617999999999,6015.417999999998,6031.817999999996,1,5248.617999999999,783.1999999999971,0,,Dropdown,Consent,3,object-8,Consent,,I consent
