Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-37bt,branch-tk52,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet
1,1713361438525,17/04/2024 13:43:58,1713365038525,1,17/04/2024 15:43:58,131657,11,task-f6yr,,37090251,BLIND,10937865,,complete,,661fd0ea96837d5a7efbdd5f,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1171x659,1301x732,,,0,Instructions_2,5,30,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1713361501432,17/04/2024 13:45:01,1713365101432,1,17/04/2024 15:45:01,131657,11,task-f6yr,,37090251,BLIND,10937865,,complete,,661fd0ea96837d5a7efbdd5f,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1171x659,1301x732,,,0,Instructions_2,5,30,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 1,fv5ahy,1,continue,,62614.49999992848,62599.700000000004,62614.49999992848,62614.49999992848,62599.700000000004,62614.49999992848,1,62614.49999992848,0,0,,Click To Continue,Click To Continue,6,object-13,Instructions,
3,1713361552061,17/04/2024 13:45:52,1713365152061,1,17/04/2024 15:45:52,131657,11,task-f6yr,,37090251,BLIND,10937865,,complete,,661fd0ea96837d5a7efbdd5f,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1171x659,1301x732,,,0,Instructions_2,5,30,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 2,v3o9m6,2,continue,,50644.399999952315,50632.9,50644.399999952315,50644.399999952315,50632.9,50644.399999952315,1,50644.399999952315,0,0,,Click To Continue,Click To Continue,2,object-16,Instructions,
4,1713361592709,17/04/2024 13:46:32,1713365192709,1,17/04/2024 15:46:32,131657,11,task-f6yr,,37090251,BLIND,10937865,,complete,,661fd0ea96837d5a7efbdd5f,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1171x659,1301x732,,,0,Instructions_2,5,30,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 3,yxrkj4,3,continue,,40659.7,40649.8,40659.7,40659.7,40649.8,40659.7,1,40659.7,0,0,,Click To Continue,Next,2,object-26,Instructions,
5,1713361592713,17/04/2024 13:46:32,1713365192713,1,17/04/2024 15:46:32,131657,11,task-f6yr,,37090251,BLIND,10937865,,complete,,661fd0ea96837d5a7efbdd5f,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1171x659,1301x732,,,0,Instructions_2,5,30,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1713361465163,17/04/2024 13:44:25,1713365065163,1,17/04/2024 15:44:25,131657,11,task-f6yr,,37090267,BLIND,10937869,,complete,,661fd204efda52c7a804aae0,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x1024,1272x876,,,0,Instructions_2,5,48,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1713362115083,17/04/2024 13:55:15,1713365715083,1,17/04/2024 15:55:15,131657,11,task-f6yr,,37090267,BLIND,10937869,,complete,,661fd204efda52c7a804aae0,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x1024,1272x876,,,0,Instructions_2,5,48,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 1,fv5ahy,1,continue,,649701.7000000015,649696.2999999999,649701.7000000015,649701.7000000015,649696.2999999999,649701.7000000015,1,649701.7000000015,0,0,,Click To Continue,Click To Continue,6,object-13,Instructions,
3,1713362139775,17/04/2024 13:55:39,1713365739775,1,17/04/2024 15:55:39,131657,11,task-f6yr,,37090267,BLIND,10937869,,complete,,661fd204efda52c7a804aae0,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x1024,1272x876,,,0,Instructions_2,5,48,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 2,v3o9m6,2,continue,,24696.5,24679.900000000023,24696.5,24696.5,24679.900000000023,24696.5,1,24696.5,0,0,,Click To Continue,Click To Continue,5,object-19,Instructions,
4,1713362157287,17/04/2024 13:55:57,1713365757287,1,17/04/2024 15:55:57,131657,11,task-f6yr,,37090267,BLIND,10937869,,complete,,661fd204efda52c7a804aae0,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x1024,1272x876,,,0,Instructions_2,5,48,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 3,yxrkj4,3,continue,,17528.900000000023,17518.70000000007,17528.900000000023,17528.900000000023,17518.70000000007,17528.900000000023,1,17528.900000000023,0,0,,Click To Continue,Next,2,object-26,Instructions,
5,1713362157292,17/04/2024 13:55:57,1713365757292,1,17/04/2024 15:55:57,131657,11,task-f6yr,,37090267,BLIND,10937869,,complete,,661fd204efda52c7a804aae0,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x1024,1272x876,,,0,Instructions_2,5,48,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1713361489321,17/04/2024 13:44:49,1713365089321,1,17/04/2024 15:44:49,131657,11,task-f6yr,,37090285,BLIND,10937880,,complete,,661fd233c5ce0eb2418cf58b,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1200,1920x1039,,,0,Instructions_2,5,42,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1713361513928,17/04/2024 13:45:13,1713365113928,1,17/04/2024 15:45:13,131657,11,task-f6yr,,37090285,BLIND,10937880,,complete,,661fd233c5ce0eb2418cf58b,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1200,1920x1039,,,0,Instructions_2,5,42,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 1,fv5ahy,1,continue,,23969.3,23952.7,23969.3,23969.3,23952.7,23969.3,1,23969.3,0,0,,Click To Continue,Click To Continue,6,object-13,Instructions,
3,1713361562268,17/04/2024 13:46:02,1713365162268,1,17/04/2024 15:46:02,131657,11,task-f6yr,,37090285,BLIND,10937880,,complete,,661fd233c5ce0eb2418cf58b,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1200,1920x1039,,,0,Instructions_2,5,42,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 2,v3o9m6,2,continue,,48356.7,48340,48356.7,48356.7,48340,48356.7,1,48356.7,0,0,,Click To Continue,Click To Continue,5,object-19,Instructions,
4,1713361711933,17/04/2024 13:48:31,1713365311933,1,17/04/2024 15:48:31,131657,11,task-f6yr,,37090285,BLIND,10937880,,complete,,661fd233c5ce0eb2418cf58b,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1200,1920x1039,,,0,Instructions_2,5,42,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 3,yxrkj4,3,continue,,149682.89999997616,149675.2,149682.89999997616,149682.89999997616,149675.2,149682.89999997616,1,149682.89999997616,0,0,,Click To Continue,Next,2,object-26,Instructions,
5,1713361711939,17/04/2024 13:48:31,1713365311939,1,17/04/2024 15:48:31,131657,11,task-f6yr,,37090285,BLIND,10937880,,complete,,661fd233c5ce0eb2418cf58b,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1200,1920x1039,,,0,Instructions_2,5,42,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1713361509743,17/04/2024 13:45:09,1713365109743,1,17/04/2024 15:45:09,131657,11,task-f6yr,,37090299,BLIND,10937884,,complete,,661fd242474ab435526b2148,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1920x1080,1872x958,,,0,Instructions_2,5,15,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1713361533452,17/04/2024 13:45:33,1713365133452,1,17/04/2024 15:45:33,131657,11,task-f6yr,,37090299,BLIND,10937884,,complete,,661fd242474ab435526b2148,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1920x1080,1872x958,,,0,Instructions_2,5,15,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 1,fv5ahy,1,continue,,23334.599999999256,23326.100000000002,23334.599999999256,23334.599999999256,23326.100000000002,23334.599999999256,1,23334.599999999256,0,0,,Click To Continue,Click To Continue,6,object-13,Instructions,
3,1713361552955,17/04/2024 13:45:52,1713365152955,1,17/04/2024 15:45:52,131657,11,task-f6yr,,37090299,BLIND,10937884,,complete,,661fd242474ab435526b2148,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1920x1080,1872x958,,,0,Instructions_2,5,15,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 2,v3o9m6,2,continue,,19510.899999997764,19504.600000000002,19510.899999997764,19510.899999997764,19504.600000000002,19510.899999997764,1,19510.899999997764,0,0,,Click To Continue,Click To Continue,5,object-19,Instructions,
4,1713361563786,17/04/2024 13:46:03,1713365163786,1,17/04/2024 15:46:03,131657,11,task-f6yr,,37090299,BLIND,10937884,,complete,,661fd242474ab435526b2148,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1920x1080,1872x958,,,0,Instructions_2,5,15,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 3,yxrkj4,3,continue,,10836.999999997017,10828.699999999997,10836.999999997017,10836.999999997017,10828.699999999997,10836.999999997017,1,10836.999999997017,0,0,,Click To Continue,Next,2,object-26,Instructions,
5,1713361563788,17/04/2024 13:46:03,1713365163788,1,17/04/2024 15:46:03,131657,11,task-f6yr,,37090299,BLIND,10937884,,complete,,661fd242474ab435526b2148,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1920x1080,1872x958,,,0,Instructions_2,5,15,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1713361518371,17/04/2024 13:45:18,1713365118371,1,17/04/2024 15:45:18,131657,11,task-f6yr,,37090303,BLIND,10937883,,complete,,661fcf1d64564b1986fcbe7e,computer,Desktop or Laptop,Windows 10,Firefox 124.0,3440x1440,1718x1314,,,0,Instructions_2,5,14,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1713361545880,17/04/2024 13:45:45,1713365145880,1,17/04/2024 15:45:45,131657,11,task-f6yr,,37090303,BLIND,10937883,,complete,,661fcf1d64564b1986fcbe7e,computer,Desktop or Laptop,Windows 10,Firefox 124.0,3440x1440,1718x1314,,,0,Instructions_2,5,14,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 1,fv5ahy,1,continue,,27278.68,27271.72,27278.68,27278.68,27271.72,27278.68,1,27278.68,0,0,,Click To Continue,Click To Continue,6,object-13,Instructions,
3,1713361639668,17/04/2024 13:47:19,1713365239668,1,17/04/2024 15:47:19,131657,11,task-f6yr,,37090303,BLIND,10937883,,complete,,661fcf1d64564b1986fcbe7e,computer,Desktop or Laptop,Windows 10,Firefox 124.0,3440x1440,1718x1314,,,0,Instructions_2,5,14,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 2,v3o9m6,2,continue,,93795.82,93793.66,93795.82,93795.82,93793.66,93795.82,1,93795.82,0,0,,Click To Continue,Click To Continue,2,object-16,Instructions,
4,1713361654393,17/04/2024 13:47:34,1713365254393,1,17/04/2024 15:47:34,131657,11,task-f6yr,,37090303,BLIND,10937883,,complete,,661fcf1d64564b1986fcbe7e,computer,Desktop or Laptop,Windows 10,Firefox 124.0,3440x1440,1718x1314,,,0,Instructions_2,5,14,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 3,yxrkj4,3,continue,,14726.160000000003,14723.119999999995,14726.160000000003,14726.160000000003,14723.119999999995,14726.160000000003,1,14726.160000000003,0,0,,Click To Continue,Next,2,object-26,Instructions,
5,1713361654394,17/04/2024 13:47:34,1713365254394,1,17/04/2024 15:47:34,131657,11,task-f6yr,,37090303,BLIND,10937883,,complete,,661fcf1d64564b1986fcbe7e,computer,Desktop or Laptop,Windows 10,Firefox 124.0,3440x1440,1718x1314,,,0,Instructions_2,5,14,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1713361603357,17/04/2024 13:46:43,1713365203357,1,17/04/2024 15:46:43,131657,11,task-f6yr,,37090350,BLIND,10937897,,complete,,661fd288474ab435526b2153,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x800,1280x665,,,0,Instructions_2,5,13,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1713361631878,17/04/2024 13:47:11,1713365231878,1,17/04/2024 15:47:11,131657,11,task-f6yr,,37090350,BLIND,10937897,,complete,,661fd288474ab435526b2153,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x800,1280x665,,,0,Instructions_2,5,13,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 1,fv5ahy,1,continue,,27989.500000047683,27986.399999999998,27989.500000047683,27989.500000047683,27986.399999999998,27989.500000047683,1,27989.500000047683,0,0,,Click To Continue,Click To Continue,6,object-13,Instructions,
3,1713361659209,17/04/2024 13:47:39,1713365259209,1,17/04/2024 15:47:39,131657,11,task-f6yr,,37090350,BLIND,10937897,,complete,,661fd288474ab435526b2153,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x800,1280x665,,,0,Instructions_2,5,13,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 2,v3o9m6,2,continue,,27334.100000047685,27320.200000000004,27334.100000047685,27334.100000047685,27320.200000000004,27334.100000047685,1,27334.100000047685,0,0,,Click To Continue,Click To Continue,2,object-16,Instructions,
4,1713361679063,17/04/2024 13:47:59,1713365279063,1,17/04/2024 15:47:59,131657,11,task-f6yr,,37090350,BLIND,10937897,,complete,,661fd288474ab435526b2153,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x800,1280x665,,,0,Instructions_2,5,13,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 3,yxrkj4,3,continue,,19867.699999999997,19851.399999999994,19867.699999999997,19867.699999999997,19851.399999999994,19867.699999999997,1,19867.699999999997,0,0,,Click To Continue,Next,2,object-26,Instructions,
5,1713361679064,17/04/2024 13:47:59,1713365279064,1,17/04/2024 15:47:59,131657,11,task-f6yr,,37090350,BLIND,10937897,,complete,,661fd288474ab435526b2153,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x800,1280x665,,,0,Instructions_2,5,13,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1713361719753,17/04/2024 13:48:39,1713365319753,1,17/04/2024 15:48:39,131657,11,task-f6yr,,37090410,BLIND,10937918,,complete,,661fd2ed6442efa8743b3ec8,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1504x1003,1409x889,,,0,Instructions_2,5,11,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1713361817440,17/04/2024 13:50:17,1713365417440,1,17/04/2024 15:50:17,131657,11,task-f6yr,,37090410,BLIND,10937918,,complete,,661fd2ed6442efa8743b3ec8,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1504x1003,1409x889,,,0,Instructions_2,5,11,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 1,fv5ahy,1,continue,,97539.00000000298,97532.7,97539.00000000298,97539.00000000298,97532.7,97539.00000000298,1,97539.00000000298,0,0,,Click To Continue,Click To Continue,6,object-13,Instructions,
3,1713361869000,17/04/2024 13:51:09,1713365469000,1,17/04/2024 15:51:09,131657,11,task-f6yr,,37090410,BLIND,10937918,,complete,,661fd2ed6442efa8743b3ec8,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1504x1003,1409x889,,,0,Instructions_2,5,11,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 2,v3o9m6,2,continue,,51575.40000001193,51566.100000000006,51575.40000001193,51575.40000001193,51566.100000000006,51575.40000001193,1,51575.40000001193,0,0,,Click To Continue,Click To Continue,5,object-19,Instructions,
4,1713361871520,17/04/2024 13:51:11,1713365471520,1,17/04/2024 15:51:11,131657,11,task-f6yr,,37090410,BLIND,10937918,,complete,,661fd2ed6442efa8743b3ec8,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1504x1003,1409x889,,,0,Instructions_2,5,11,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 3,yxrkj4,3,continue,,2529.800000011921,2516.7000000000116,2529.800000011921,2529.800000011921,2516.7000000000116,2529.800000011921,1,2529.800000011921,0,0,,Click To Continue,Next,2,object-26,Instructions,
5,1713361871521,17/04/2024 13:51:11,1713365471521,1,17/04/2024 15:51:11,131657,11,task-f6yr,,37090410,BLIND,10937918,,complete,,661fd2ed6442efa8743b3ec8,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1504x1003,1409x889,,,0,Instructions_2,5,11,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1713361756722,17/04/2024 13:49:16,1713365356722,1,17/04/2024 15:49:16,131657,11,task-f6yr,,37090429,BLIND,10937925,,complete,,661fd328382bf5eb72194778,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1253x711,,,0,Instructions_2,5,47,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1713361777787,17/04/2024 13:49:37,1713365377787,1,17/04/2024 15:49:37,131657,11,task-f6yr,,37090429,BLIND,10937925,,complete,,661fd328382bf5eb72194778,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1253x711,,,0,Instructions_2,5,47,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 1,fv5ahy,1,continue,,20821,20816,20821,20821,20816,20821,1,20821,0,0,,Click To Continue,Click To Continue,6,object-13,Instructions,
3,1713361806271,17/04/2024 13:50:06,1713365406271,1,17/04/2024 15:50:06,131657,11,task-f6yr,,37090429,BLIND,10937925,,complete,,661fd328382bf5eb72194778,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,Instructions_2,5,47,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 2,v3o9m6,2,continue,,28473.000000000007,28467,28473.000000000007,28473.000000000007,28467,28473.000000000007,1,28473.000000000007,0,0,,Click To Continue,Click To Continue,7,object-21,Instructions,
4,1713361820469,17/04/2024 13:50:20,1713365420469,1,17/04/2024 15:50:20,131657,11,task-f6yr,,37090429,BLIND,10937925,,complete,,661fd328382bf5eb72194778,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,Instructions_2,5,47,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 3,yxrkj4,3,continue,,14182,14166,14182,14182,14166,14182,1,14182,0,0,,Click To Continue,Next,2,object-26,Instructions,
5,1713361820473,17/04/2024 13:50:20,1713365420473,1,17/04/2024 15:50:20,131657,11,task-f6yr,,37090429,BLIND,10937925,,complete,,661fd328382bf5eb72194778,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1440x820,,,0,Instructions_2,5,47,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1713361762828,17/04/2024 13:49:22,1713365362828,1,17/04/2024 15:49:22,131657,11,task-f6yr,,37090431,BLIND,10937926,,complete,,661fd3174b69ea91666b2172,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,0,Instructions_2,5,9,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1713361785852,17/04/2024 13:49:45,1713365385852,1,17/04/2024 15:49:45,131657,11,task-f6yr,,37090431,BLIND,10937926,,complete,,661fd3174b69ea91666b2172,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,0,Instructions_2,5,9,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 1,fv5ahy,1,continue,,22632.700000011922,22628.300000000003,22632.700000011922,22632.700000011922,22628.300000000003,22632.700000011922,1,22632.700000011922,0,0,,Click To Continue,Click To Continue,6,object-13,Instructions,
3,1713361828514,17/04/2024 13:50:28,1713365428514,1,17/04/2024 15:50:28,131657,11,task-f6yr,,37090431,BLIND,10937926,,complete,,661fd3174b69ea91666b2172,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,0,Instructions_2,5,9,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 2,v3o9m6,2,continue,,42666.699999964236,42662.1,42666.699999964236,42666.699999964236,42662.1,42666.699999964236,1,42666.699999964236,0,0,,Click To Continue,Click To Continue,2,object-16,Instructions,
4,1713361849819,17/04/2024 13:50:49,1713365449819,1,17/04/2024 15:50:49,131657,11,task-f6yr,,37090431,BLIND,10937926,,complete,,661fd3174b69ea91666b2172,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,0,Instructions_2,5,9,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 3,yxrkj4,3,continue,,21309.30000001192,21305,21309.30000001192,21309.30000001192,21305,21309.30000001192,1,21309.30000001192,0,0,,Click To Continue,Next,2,object-26,Instructions,
5,1713361849825,17/04/2024 13:50:49,1713365449825,1,17/04/2024 15:50:49,131657,11,task-f6yr,,37090431,BLIND,10937926,,complete,,661fd3174b69ea91666b2172,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,0,Instructions_2,5,9,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1713361779273,17/04/2024 13:49:39,1713365379273,1,17/04/2024 15:49:39,131657,11,task-f6yr,,37090439,BLIND,10937927,,complete,,661fd2e3476b121d2d502e2d,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x720,1280x720,,,0,Instructions_2,5,18,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1713361864907,17/04/2024 13:51:04,1713365464907,1,17/04/2024 15:51:04,131657,11,task-f6yr,,37090439,BLIND,10937927,,complete,,661fd2e3476b121d2d502e2d,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x720,1280x585,,,0,Instructions_2,5,18,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 1,fv5ahy,1,continue,,84724.99999997616,84722.8,84724.99999997616,84724.99999997616,84722.8,84724.99999997616,1,84724.99999997616,0,0,,Click To Continue,Click To Continue,6,object-13,Instructions,
3,1713361891125,17/04/2024 13:51:31,1713365491125,1,17/04/2024 15:51:31,131657,11,task-f6yr,,37090439,BLIND,10937927,,complete,,661fd2e3476b121d2d502e2d,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x720,1280x720,,,0,Instructions_2,5,18,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 2,v3o9m6,2,continue,,26217.199999999997,26200.5,26217.199999999997,26217.199999999997,26200.5,26217.199999999997,1,26217.199999999997,0,0,,Click To Continue,Click To Continue,2,object-16,Instructions,
4,1713361894612,17/04/2024 13:51:34,1713365494612,1,17/04/2024 15:51:34,131657,11,task-f6yr,,37090439,BLIND,10937927,,complete,,661fd2e3476b121d2d502e2d,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x720,1280x720,,,0,Instructions_2,5,18,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 3,yxrkj4,3,continue,,3506.600000011924,3499.4000000000087,3506.600000011924,3506.600000011924,3499.4000000000087,3506.600000011924,1,3506.600000011924,0,0,,Click To Continue,Next,2,object-26,Instructions,
5,1713361894618,17/04/2024 13:51:34,1713365494618,1,17/04/2024 15:51:34,131657,11,task-f6yr,,37090439,BLIND,10937927,,complete,,661fd2e3476b121d2d502e2d,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x720,1280x720,,,0,Instructions_2,5,18,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1713361791968,17/04/2024 13:49:51,1713365391968,1,17/04/2024 15:49:51,131657,11,task-f6yr,,37090446,BLIND,10937895,,complete,,661fd1cc55c85d5819a4690d,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x953,,,0,Instructions_2,5,4,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1713361811457,17/04/2024 13:50:11,1713365411457,1,17/04/2024 15:50:11,131657,11,task-f6yr,,37090446,BLIND,10937895,,complete,,661fd1cc55c85d5819a4690d,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x953,,,0,Instructions_2,5,4,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 1,fv5ahy,1,continue,,19156.099999952316,19150.3,19156.099999952316,19156.099999952316,19150.3,19156.099999952316,1,19156.099999952316,0,0,,Click To Continue,Click To Continue,6,object-13,Instructions,
3,1713361836473,17/04/2024 13:50:36,1713365436473,1,17/04/2024 15:50:36,131657,11,task-f6yr,,37090446,BLIND,10937895,,complete,,661fd1cc55c85d5819a4690d,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x953,,,0,Instructions_2,5,4,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 2,v3o9m6,2,continue,,25021.799999952316,25017.4,25021.799999952316,25021.799999952316,25017.4,25021.799999952316,1,25021.799999952316,0,0,,Click To Continue,Click To Continue,2,object-16,Instructions,
4,1713361880590,17/04/2024 13:51:20,1713365480590,1,17/04/2024 15:51:20,131657,11,task-f6yr,,37090446,BLIND,10937895,,complete,,661fd1cc55c85d5819a4690d,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x953,,,0,Instructions_2,5,4,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 3,yxrkj4,3,continue,,44121.79999992847,44117.6,44121.79999992847,44121.79999992847,44117.6,44121.79999992847,1,44121.79999992847,0,0,,Click To Continue,Next,2,object-26,Instructions,
5,1713361880592,17/04/2024 13:51:20,1713365480592,1,17/04/2024 15:51:20,131657,11,task-f6yr,,37090446,BLIND,10937895,,complete,,661fd1cc55c85d5819a4690d,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x953,,,0,Instructions_2,5,4,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1713361801241,17/04/2024 13:50:01,1713365401241,1,17/04/2024 15:50:01,131657,11,task-f6yr,,37090454,BLIND,10937931,,complete,,661fd34eefda52c7a804ab34,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,2133x1058,,,0,Instructions_2,5,29,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
