id,trial,input,label,Spreadsheet,block
10937662.0,120.0,21221,0,Spreadsheet41,9.0
10937662.0,121.0,11121,1,Spreadsheet41,9.0
10937662.0,122.0,11121,0,Spreadsheet41,9.0
10937662.0,123.0,21111,0,Spreadsheet41,9.0
10937662.0,124.0,21211,0,Spreadsheet41,9.0
10937662.0,125.0,11111,1,Spreadsheet41,9.0
10937662.0,126.0,11121,1,Spreadsheet41,9.0
10937662.0,127.0,11121,1,Spreadsheet41,10.0
10937662.0,128.0,21211,0,Spreadsheet41,10.0
10937662.0,129.0,21211,0,Spreadsheet41,10.0
10937662.0,130.0,11121,1,Spreadsheet41,10.0
10937662.0,131.0,11121,1,Spreadsheet41,10.0
10937662.0,132.0,11111,1,Spreadsheet41,10.0
10937662.0,133.0,21211,1,Spreadsheet41,10.0
10937662.0,134.0,11221,1,Spreadsheet41,10.0
10937662.0,135.0,11121,1,Spreadsheet41,10.0
10937662.0,136.0,11121,0,Spreadsheet41,10.0
10937662.0,137.0,21111,0,Spreadsheet41,10.0
10937662.0,138.0,21211,0,Spreadsheet41,10.0
10937662.0,139.0,21211,0,Spreadsheet41,10.0
10937662.0,140.0,21221,0,Spreadsheet41,10.0
10937818.0,1.0,11121,0,Spreadsheet41,1.0
10937818.0,2.0,11221,1,Spreadsheet41,1.0
10937818.0,3.0,11121,1,Spreadsheet41,1.0
10937818.0,4.0,21211,0,Spreadsheet41,1.0
10937818.0,5.0,21211,1,Spreadsheet41,1.0
10937818.0,6.0,21211,0,Spreadsheet41,1.0
10937818.0,7.0,21211,0,Spreadsheet41,1.0
10937818.0,8.0,21111,0,Spreadsheet41,1.0
10937818.0,9.0,21211,0,Spreadsheet41,1.0
10937818.0,10.0,11121,1,Spreadsheet41,1.0
10937818.0,11.0,21221,0,Spreadsheet41,1.0
10937818.0,12.0,11121,1,Spreadsheet41,1.0
10937818.0,13.0,11111,1,Spreadsheet41,1.0
10937818.0,14.0,11121,1,Spreadsheet41,1.0
10937818.0,15.0,21211,0,Spreadsheet41,2.0
10937818.0,16.0,11121,1,Spreadsheet41,2.0
10937818.0,17.0,11121,0,Spreadsheet41,2.0
10937818.0,18.0,11121,1,Spreadsheet41,2.0
10937818.0,19.0,21221,0,Spreadsheet41,2.0
10937818.0,20.0,11121,1,Spreadsheet41,2.0
10937818.0,21.0,21211,0,Spreadsheet41,2.0
10937818.0,22.0,21211,0,Spreadsheet41,2.0
10937818.0,23.0,21211,1,Spreadsheet41,2.0
10937818.0,24.0,11221,1,Spreadsheet41,2.0
10937818.0,25.0,21111,0,Spreadsheet41,2.0
10937818.0,26.0,21211,0,Spreadsheet41,2.0
10937818.0,27.0,11111,1,Spreadsheet41,2.0
10937818.0,28.0,11121,1,Spreadsheet41,2.0
10937818.0,29.0,11121,1,Spreadsheet41,3.0
10937818.0,30.0,21221,0,Spreadsheet41,3.0
10937818.0,31.0,11221,1,Spreadsheet41,3.0
10937818.0,32.0,21211,0,Spreadsheet41,3.0
10937818.0,33.0,21211,0,Spreadsheet41,3.0
10937818.0,34.0,21211,0,Spreadsheet41,3.0
10937818.0,35.0,21111,0,Spreadsheet41,3.0
10937818.0,36.0,11111,1,Spreadsheet41,3.0
10937818.0,37.0,11121,1,Spreadsheet41,3.0
10937818.0,38.0,11121,0,Spreadsheet41,3.0
10937818.0,39.0,11121,1,Spreadsheet41,3.0
10937818.0,40.0,21211,0,Spreadsheet41,3.0
10937818.0,41.0,21211,1,Spreadsheet41,3.0
10937818.0,42.0,11121,1,Spreadsheet41,3.0
10937818.0,43.0,11121,0,Spreadsheet41,4.0
10937818.0,44.0,21211,0,Spreadsheet41,4.0
10937818.0,45.0,11121,1,Spreadsheet41,4.0
10937818.0,46.0,11121,1,Spreadsheet41,4.0
10937818.0,47.0,21111,0,Spreadsheet41,4.0
10937818.0,48.0,11121,1,Spreadsheet41,4.0
10937818.0,49.0,21211,0,Spreadsheet41,4.0
10937818.0,50.0,11111,1,Spreadsheet41,4.0
10937818.0,51.0,21211,0,Spreadsheet41,4.0
10937818.0,52.0,11221,1,Spreadsheet41,4.0
10937818.0,53.0,21211,0,Spreadsheet41,4.0
10937818.0,54.0,21221,0,Spreadsheet41,4.0
10937818.0,55.0,11121,1,Spreadsheet41,4.0
10937818.0,56.0,21211,1,Spreadsheet41,4.0
10937818.0,57.0,21211,0,Spreadsheet41,5.0
10937818.0,58.0,11121,1,Spreadsheet41,5.0
10937818.0,59.0,21211,0,Spreadsheet41,5.0
10937818.0,60.0,11121,1,Spreadsheet41,5.0
10937818.0,61.0,21111,0,Spreadsheet41,5.0
10937818.0,62.0,11121,0,Spreadsheet41,5.0
10937818.0,63.0,11121,1,Spreadsheet41,5.0
10937818.0,64.0,21211,0,Spreadsheet41,5.0
10937818.0,65.0,21221,0,Spreadsheet41,5.0
10937818.0,66.0,21211,1,Spreadsheet41,5.0
10937818.0,67.0,11111,1,Spreadsheet41,5.0
10937818.0,68.0,11221,1,Spreadsheet41,5.0
10937818.0,69.0,21211,0,Spreadsheet41,5.0
10937818.0,70.0,11121,1,Spreadsheet41,5.0
10937818.0,71.0,21211,0,Spreadsheet41,6.0
10937818.0,72.0,21211,0,Spreadsheet41,6.0
10937818.0,73.0,11121,0,Spreadsheet41,6.0
10937818.0,74.0,11221,1,Spreadsheet41,6.0
10937818.0,75.0,11121,1,Spreadsheet41,6.0
10937818.0,76.0,21111,0,Spreadsheet41,6.0
10937818.0,77.0,11121,1,Spreadsheet41,6.0
10937818.0,78.0,11121,1,Spreadsheet41,6.0
10937818.0,79.0,21211,0,Spreadsheet41,6.0
10937818.0,80.0,11111,1,Spreadsheet41,6.0
10937818.0,81.0,21211,1,Spreadsheet41,6.0
10937818.0,82.0,11121,1,Spreadsheet41,6.0
10937818.0,83.0,21211,0,Spreadsheet41,6.0
10937818.0,84.0,21221,0,Spreadsheet41,6.0
10937818.0,85.0,21111,0,Spreadsheet41,7.0
10937818.0,86.0,11121,0,Spreadsheet41,7.0
10937818.0,87.0,21211,0,Spreadsheet41,7.0
10937818.0,88.0,11221,1,Spreadsheet41,7.0
10937818.0,89.0,11121,1,Spreadsheet41,7.0
10937818.0,90.0,11121,1,Spreadsheet41,7.0
10937818.0,91.0,21211,1,Spreadsheet41,7.0
10937818.0,92.0,11111,1,Spreadsheet41,7.0
10937818.0,93.0,21221,0,Spreadsheet41,7.0
10937818.0,94.0,21211,0,Spreadsheet41,7.0
10937818.0,95.0,21211,0,Spreadsheet41,7.0
10937818.0,96.0,11121,1,Spreadsheet41,7.0
10937818.0,97.0,11121,1,Spreadsheet41,7.0
10937818.0,98.0,21211,0,Spreadsheet41,7.0
10937818.0,99.0,21221,0,Spreadsheet41,8.0
10937818.0,100.0,11121,1,Spreadsheet41,8.0
10937818.0,101.0,21211,1,Spreadsheet41,8.0
10937818.0,102.0,21211,0,Spreadsheet41,8.0
10937818.0,103.0,11221,1,Spreadsheet41,8.0
10937818.0,104.0,21111,0,Spreadsheet41,8.0
10937818.0,105.0,11121,0,Spreadsheet41,8.0
10937818.0,106.0,21211,0,Spreadsheet41,8.0
10937818.0,107.0,11121,1,Spreadsheet41,8.0
10937818.0,108.0,21211,0,Spreadsheet41,8.0
10937818.0,109.0,21211,0,Spreadsheet41,8.0
10937818.0,110.0,11121,1,Spreadsheet41,8.0
10937818.0,111.0,11111,1,Spreadsheet41,8.0
10937818.0,112.0,11121,1,Spreadsheet41,8.0
10937818.0,113.0,21211,0,Spreadsheet41,9.0
10937818.0,114.0,21211,0,Spreadsheet41,9.0
10937818.0,115.0,21211,0,Spreadsheet41,9.0
10937818.0,116.0,11121,1,Spreadsheet41,9.0
10937818.0,117.0,11121,1,Spreadsheet41,9.0
10937818.0,118.0,11221,1,Spreadsheet41,9.0
10937818.0,119.0,11121,1,Spreadsheet41,9.0
10937818.0,120.0,21111,0,Spreadsheet41,9.0
10937818.0,121.0,21221,0,Spreadsheet41,9.0
10937818.0,122.0,11111,1,Spreadsheet41,9.0
10937818.0,123.0,21211,1,Spreadsheet41,9.0
10937818.0,124.0,11121,0,Spreadsheet41,9.0
10937818.0,125.0,11121,1,Spreadsheet41,9.0
10937818.0,126.0,21211,0,Spreadsheet41,9.0
10937818.0,127.0,21211,1,Spreadsheet41,10.0
10937818.0,128.0,11121,0,Spreadsheet41,10.0
10937818.0,129.0,11121,1,Spreadsheet41,10.0
10937818.0,130.0,11121,1,Spreadsheet41,10.0
10937818.0,131.0,21211,0,Spreadsheet41,10.0
10937818.0,132.0,11121,1,Spreadsheet41,10.0
10937818.0,133.0,21211,0,Spreadsheet41,10.0
10937818.0,134.0,21211,0,Spreadsheet41,10.0
10937818.0,135.0,11111,1,Spreadsheet41,10.0
10937818.0,136.0,11121,1,Spreadsheet41,10.0
10937818.0,137.0,21211,0,Spreadsheet41,10.0
10937818.0,138.0,21111,0,Spreadsheet41,10.0
10937818.0,139.0,11221,1,Spreadsheet41,10.0
10937818.0,140.0,21221,0,Spreadsheet41,10.0
10938503.0,1.0,21211,0,Spreadsheet41,1.0
10938503.0,2.0,21211,0,Spreadsheet41,1.0
10938503.0,3.0,11111,1,Spreadsheet41,1.0
10938503.0,4.0,11221,1,Spreadsheet41,1.0
10938503.0,5.0,21211,0,Spreadsheet41,1.0
10938503.0,6.0,21221,0,Spreadsheet41,1.0
10938503.0,7.0,11121,1,Spreadsheet41,1.0
10938503.0,8.0,11121,1,Spreadsheet41,1.0
10938503.0,9.0,11121,0,Spreadsheet41,1.0
10938503.0,10.0,21211,1,Spreadsheet41,1.0
10938503.0,11.0,11121,1,Spreadsheet41,1.0
10938503.0,12.0,11121,1,Spreadsheet41,1.0
10938503.0,13.0,21111,0,Spreadsheet41,1.0
10938503.0,14.0,21211,0,Spreadsheet41,1.0
10938503.0,15.0,11121,1,Spreadsheet41,2.0
10938503.0,16.0,11121,1,Spreadsheet41,2.0
10938503.0,17.0,11121,1,Spreadsheet41,2.0
10938503.0,18.0,11111,1,Spreadsheet41,2.0
10938503.0,19.0,21111,0,Spreadsheet41,2.0
10938503.0,20.0,21221,0,Spreadsheet41,2.0
10938503.0,21.0,21211,0,Spreadsheet41,2.0
10938503.0,22.0,11121,0,Spreadsheet41,2.0
10938503.0,23.0,21211,0,Spreadsheet41,2.0
10938503.0,24.0,11121,1,Spreadsheet41,2.0
10938503.0,25.0,21211,1,Spreadsheet41,2.0
10938503.0,26.0,11221,1,Spreadsheet41,2.0
10938503.0,27.0,21211,0,Spreadsheet41,2.0
10938503.0,28.0,21211,0,Spreadsheet41,2.0
10938503.0,29.0,21221,0,Spreadsheet41,3.0
10938503.0,30.0,21211,0,Spreadsheet41,3.0
10938503.0,31.0,11121,1,Spreadsheet41,3.0
10938503.0,32.0,11221,1,Spreadsheet41,3.0
10938503.0,33.0,21211,0,Spreadsheet41,3.0
10938503.0,34.0,11121,1,Spreadsheet41,3.0
10938503.0,35.0,21111,0,Spreadsheet41,3.0
10938503.0,36.0,21211,0,Spreadsheet41,3.0
10938503.0,37.0,21211,0,Spreadsheet41,3.0
10938503.0,38.0,11121,0,Spreadsheet41,3.0
10938503.0,39.0,11121,1,Spreadsheet41,3.0
10938503.0,40.0,11111,1,Spreadsheet41,3.0
10938503.0,41.0,11121,1,Spreadsheet41,3.0
10938503.0,42.0,21211,1,Spreadsheet41,3.0
10938503.0,43.0,11121,1,Spreadsheet41,4.0
10938503.0,44.0,21211,0,Spreadsheet41,4.0
10938503.0,45.0,21211,1,Spreadsheet41,4.0
10938503.0,46.0,11221,1,Spreadsheet41,4.0
10938503.0,47.0,11121,1,Spreadsheet41,4.0
10938503.0,48.0,11111,1,Spreadsheet41,4.0
10938503.0,49.0,21211,0,Spreadsheet41,4.0
10938503.0,50.0,21111,0,Spreadsheet41,4.0
10938503.0,51.0,21221,0,Spreadsheet41,4.0
10938503.0,52.0,11121,1,Spreadsheet41,4.0
10938503.0,53.0,11121,1,Spreadsheet41,4.0
10938503.0,54.0,11121,0,Spreadsheet41,4.0
10938503.0,55.0,21211,0,Spreadsheet41,4.0
10938503.0,56.0,21211,0,Spreadsheet41,4.0
10938503.0,57.0,11121,0,Spreadsheet41,5.0
10938503.0,58.0,11121,1,Spreadsheet41,5.0
10938503.0,59.0,11111,1,Spreadsheet41,5.0
10938503.0,60.0,11121,1,Spreadsheet41,5.0
10938503.0,61.0,21211,0,Spreadsheet41,5.0
10938503.0,62.0,21211,0,Spreadsheet41,5.0
10938503.0,63.0,21211,1,Spreadsheet41,5.0
10938503.0,64.0,21211,0,Spreadsheet41,5.0
10938503.0,65.0,11121,1,Spreadsheet41,5.0
10938503.0,66.0,21221,0,Spreadsheet41,5.0
10938503.0,67.0,11121,1,Spreadsheet41,5.0
10938503.0,68.0,21211,0,Spreadsheet41,5.0
10938503.0,69.0,21111,0,Spreadsheet41,5.0
10938503.0,70.0,11221,1,Spreadsheet41,5.0
10938503.0,71.0,21221,0,Spreadsheet41,6.0
10938503.0,72.0,11121,0,Spreadsheet41,6.0
10938503.0,73.0,21211,0,Spreadsheet41,6.0
10938503.0,74.0,11221,1,Spreadsheet41,6.0
10938503.0,75.0,21211,0,Spreadsheet41,6.0
10938503.0,76.0,21111,0,Spreadsheet41,6.0
10938503.0,77.0,11121,1,Spreadsheet41,6.0
10938503.0,78.0,21211,0,Spreadsheet41,6.0
10938503.0,79.0,11121,1,Spreadsheet41,6.0
10938503.0,80.0,11121,1,Spreadsheet41,6.0
10938503.0,81.0,11121,1,Spreadsheet41,6.0
10938503.0,82.0,21211,0,Spreadsheet41,6.0
10938503.0,83.0,21211,1,Spreadsheet41,6.0
10938503.0,84.0,11111,1,Spreadsheet41,6.0
10938503.0,85.0,11111,1,Spreadsheet41,7.0
10938503.0,86.0,11121,1,Spreadsheet41,7.0
10938503.0,87.0,21211,0,Spreadsheet41,7.0
10938503.0,88.0,21211,0,Spreadsheet41,7.0
10938503.0,89.0,11121,0,Spreadsheet41,7.0
10938503.0,90.0,21221,0,Spreadsheet41,7.0
10938503.0,91.0,11121,1,Spreadsheet41,7.0
10938503.0,92.0,21211,0,Spreadsheet41,7.0
10938503.0,93.0,21211,1,Spreadsheet41,7.0
10938503.0,94.0,21111,0,Spreadsheet41,7.0
10938503.0,95.0,11121,1,Spreadsheet41,7.0
10938503.0,96.0,11221,1,Spreadsheet41,7.0
10938503.0,97.0,11121,1,Spreadsheet41,7.0
10938503.0,98.0,21211,0,Spreadsheet41,7.0
10938503.0,99.0,21211,0,Spreadsheet41,8.0
10938503.0,100.0,21111,0,Spreadsheet41,8.0
10938503.0,101.0,11121,1,Spreadsheet41,8.0
10938503.0,102.0,11111,1,Spreadsheet41,8.0
10938503.0,103.0,21221,0,Spreadsheet41,8.0
10938503.0,104.0,11121,1,Spreadsheet41,8.0
10938503.0,105.0,21211,0,Spreadsheet41,8.0
10938503.0,106.0,11121,1,Spreadsheet41,8.0
10938503.0,107.0,11121,0,Spreadsheet41,8.0
10938503.0,108.0,11121,1,Spreadsheet41,8.0
10938503.0,109.0,21211,0,Spreadsheet41,8.0
10938503.0,110.0,21211,0,Spreadsheet41,8.0
10938503.0,111.0,11221,1,Spreadsheet41,8.0
10938503.0,112.0,21211,1,Spreadsheet41,8.0
10938503.0,113.0,21211,0,Spreadsheet41,9.0
10938503.0,114.0,21211,0,Spreadsheet41,9.0
10938503.0,115.0,11121,1,Spreadsheet41,9.0
10938503.0,116.0,11221,1,Spreadsheet41,9.0
10938503.0,117.0,21211,0,Spreadsheet41,9.0
10938503.0,118.0,21211,0,Spreadsheet41,9.0
10938503.0,119.0,11111,1,Spreadsheet41,9.0
10938503.0,120.0,21211,1,Spreadsheet41,9.0
10938503.0,121.0,11121,1,Spreadsheet41,9.0
10938503.0,122.0,11121,1,Spreadsheet41,9.0
10938503.0,123.0,21111,0,Spreadsheet41,9.0
10938503.0,124.0,11121,0,Spreadsheet41,9.0
10938503.0,125.0,11121,1,Spreadsheet41,9.0
10938503.0,126.0,21221,0,Spreadsheet41,9.0
10938503.0,127.0,11121,0,Spreadsheet41,10.0
10938503.0,128.0,11121,1,Spreadsheet41,10.0
10938503.0,129.0,11121,1,Spreadsheet41,10.0
10938503.0,130.0,21211,0,Spreadsheet41,10.0
10938503.0,131.0,11111,1,Spreadsheet41,10.0
10938503.0,132.0,21211,0,Spreadsheet41,10.0
10938503.0,133.0,11121,1,Spreadsheet41,10.0
10938503.0,134.0,21211,0,Spreadsheet41,10.0
10938503.0,135.0,21211,0,Spreadsheet41,10.0
10938503.0,136.0,11221,1,Spreadsheet41,10.0
10938503.0,137.0,11121,1,Spreadsheet41,10.0
10938503.0,138.0,21111,0,Spreadsheet41,10.0
10938503.0,139.0,21211,1,Spreadsheet41,10.0
10938503.0,140.0,21221,0,Spreadsheet41,10.0
10937400.0,1.0,21111,1,Spreadsheet14,1.0
10937400.0,2.0,11221,0,Spreadsheet14,1.0
10937400.0,3.0,21121,1,Spreadsheet14,1.0
10937400.0,4.0,11211,0,Spreadsheet14,1.0
10937400.0,5.0,11211,0,Spreadsheet14,1.0
10937400.0,6.0,21121,1,Spreadsheet14,1.0
10937400.0,7.0,11211,1,Spreadsheet14,1.0
10937400.0,8.0,11121,1,Spreadsheet14,1.0
10937400.0,9.0,21211,0,Spreadsheet14,1.0
10937400.0,10.0,21121,1,Spreadsheet14,1.0
10937400.0,11.0,21121,1,Spreadsheet14,1.0
10937400.0,12.0,21121,0,Spreadsheet14,1.0
10937400.0,13.0,11211,0,Spreadsheet14,1.0
10937400.0,14.0,11211,0,Spreadsheet14,1.0
10937400.0,15.0,21121,1,Spreadsheet14,2.0
10937400.0,16.0,11211,0,Spreadsheet14,2.0
10937400.0,17.0,11211,0,Spreadsheet14,2.0
10937400.0,18.0,21121,1,Spreadsheet14,2.0
10937400.0,19.0,11211,1,Spreadsheet14,2.0
10937400.0,20.0,21121,1,Spreadsheet14,2.0
10937400.0,21.0,21121,0,Spreadsheet14,2.0
10937400.0,22.0,11211,0,Spreadsheet14,2.0
10937400.0,23.0,11211,0,Spreadsheet14,2.0
10937400.0,24.0,21211,0,Spreadsheet14,2.0
10937400.0,25.0,11221,0,Spreadsheet14,2.0
10937400.0,26.0,21111,1,Spreadsheet14,2.0
10937400.0,27.0,21121,1,Spreadsheet14,2.0
10937400.0,28.0,11121,1,Spreadsheet14,2.0
10937400.0,29.0,21121,1,Spreadsheet14,3.0
10937400.0,30.0,11221,0,Spreadsheet14,3.0
10937400.0,31.0,11211,0,Spreadsheet14,3.0
10937400.0,32.0,21121,1,Spreadsheet14,3.0
10937400.0,33.0,11121,1,Spreadsheet14,3.0
10937400.0,34.0,11211,0,Spreadsheet14,3.0
10937400.0,35.0,21121,0,Spreadsheet14,3.0
10937400.0,36.0,11211,1,Spreadsheet14,3.0
10937400.0,37.0,21211,0,Spreadsheet14,3.0
10937400.0,38.0,21111,1,Spreadsheet14,3.0
10937400.0,39.0,21121,1,Spreadsheet14,3.0
10937400.0,40.0,11211,0,Spreadsheet14,3.0
10937400.0,41.0,21121,1,Spreadsheet14,3.0
10937400.0,42.0,11211,0,Spreadsheet14,3.0
10937400.0,43.0,21121,1,Spreadsheet14,4.0
10937400.0,44.0,11211,0,Spreadsheet14,4.0
10937400.0,45.0,11211,0,Spreadsheet14,4.0
10937400.0,46.0,21121,0,Spreadsheet14,4.0
10937400.0,47.0,11211,0,Spreadsheet14,4.0
10937400.0,48.0,21111,1,Spreadsheet14,4.0
10937400.0,49.0,21211,0,Spreadsheet14,4.0
10937400.0,50.0,21121,1,Spreadsheet14,4.0
10937400.0,51.0,11121,1,Spreadsheet14,4.0
10937400.0,52.0,11221,0,Spreadsheet14,4.0
10937400.0,53.0,11211,1,Spreadsheet14,4.0
10937400.0,54.0,21121,1,Spreadsheet14,4.0
10937400.0,55.0,21121,1,Spreadsheet14,4.0
10937400.0,56.0,11211,0,Spreadsheet14,4.0
10937400.0,57.0,21211,0,Spreadsheet14,5.0
10937400.0,58.0,11211,0,Spreadsheet14,5.0
10937400.0,59.0,21121,1,Spreadsheet14,5.0
10937400.0,60.0,11211,1,Spreadsheet14,5.0
10937400.0,61.0,11211,0,Spreadsheet14,5.0
10937400.0,62.0,21121,0,Spreadsheet14,5.0
10937400.0,63.0,11211,0,Spreadsheet14,5.0
10937400.0,64.0,21121,1,Spreadsheet14,5.0
10937400.0,65.0,11121,1,Spreadsheet14,5.0
10937400.0,66.0,11211,0,Spreadsheet14,5.0
10937400.0,67.0,21121,1,Spreadsheet14,5.0
10937400.0,68.0,21111,1,Spreadsheet14,5.0
10937400.0,69.0,11221,0,Spreadsheet14,5.0
10937400.0,70.0,21121,1,Spreadsheet14,5.0
10937400.0,71.0,11211,0,Spreadsheet14,6.0
10937400.0,72.0,21121,1,Spreadsheet14,6.0
10937400.0,73.0,21121,0,Spreadsheet14,6.0
10937400.0,74.0,11211,0,Spreadsheet14,6.0
10937400.0,75.0,21121,1,Spreadsheet14,6.0
10937400.0,76.0,21121,1,Spreadsheet14,6.0
10937400.0,77.0,21211,0,Spreadsheet14,6.0
10937400.0,78.0,11211,0,Spreadsheet14,6.0
10937400.0,79.0,21111,1,Spreadsheet14,6.0
10937400.0,80.0,11211,0,Spreadsheet14,6.0
10937400.0,81.0,21121,1,Spreadsheet14,6.0
10937400.0,82.0,11221,0,Spreadsheet14,6.0
10937400.0,83.0,11121,1,Spreadsheet14,6.0
10937400.0,84.0,11211,1,Spreadsheet14,6.0
10937400.0,85.0,11211,0,Spreadsheet14,7.0
10937400.0,86.0,11211,1,Spreadsheet14,7.0
10937400.0,87.0,11121,1,Spreadsheet14,7.0
10937400.0,88.0,21121,1,Spreadsheet14,7.0
10937400.0,89.0,11211,0,Spreadsheet14,7.0
10937400.0,90.0,21121,1,Spreadsheet14,7.0
10937400.0,91.0,11211,0,Spreadsheet14,7.0
10937400.0,92.0,21111,1,Spreadsheet14,7.0
10937400.0,93.0,21211,0,Spreadsheet14,7.0
10937400.0,94.0,21121,1,Spreadsheet14,7.0
10937400.0,95.0,11211,0,Spreadsheet14,7.0
10937400.0,96.0,21121,0,Spreadsheet14,7.0
10937400.0,97.0,21121,1,Spreadsheet14,7.0
10937400.0,98.0,11221,0,Spreadsheet14,7.0
10937400.0,99.0,11211,0,Spreadsheet14,8.0
10937400.0,100.0,21121,1,Spreadsheet14,8.0
10937400.0,101.0,11211,0,Spreadsheet14,8.0
10937400.0,102.0,11211,0,Spreadsheet14,8.0
10937400.0,103.0,21121,0,Spreadsheet14,8.0
10937400.0,104.0,11211,1,Spreadsheet14,8.0
10937400.0,105.0,21121,1,Spreadsheet14,8.0
10937400.0,106.0,21211,0,Spreadsheet14,8.0
10937400.0,107.0,21121,1,Spreadsheet14,8.0
10937400.0,108.0,11211,0,Spreadsheet14,8.0
10937400.0,109.0,11221,0,Spreadsheet14,8.0
10937400.0,110.0,21111,1,Spreadsheet14,8.0
10937400.0,111.0,11121,1,Spreadsheet14,8.0
10937400.0,112.0,21121,1,Spreadsheet14,8.0
10937400.0,113.0,21111,1,Spreadsheet14,9.0
10937400.0,114.0,11211,0,Spreadsheet14,9.0
10937400.0,115.0,21121,1,Spreadsheet14,9.0
10937400.0,116.0,21121,1,Spreadsheet14,9.0
10937400.0,117.0,21121,1,Spreadsheet14,9.0
10937400.0,118.0,11121,1,Spreadsheet14,9.0
10937400.0,119.0,11211,0,Spreadsheet14,9.0
10937400.0,120.0,11211,0,Spreadsheet14,9.0
10937400.0,121.0,11221,0,Spreadsheet14,9.0
10937400.0,122.0,21211,0,Spreadsheet14,9.0
10937400.0,123.0,21121,0,Spreadsheet14,9.0
10937400.0,124.0,11211,0,Spreadsheet14,9.0
10937400.0,125.0,21121,1,Spreadsheet14,9.0
10937400.0,126.0,11211,1,Spreadsheet14,9.0
10937400.0,127.0,21111,1,Spreadsheet14,10.0
10937400.0,128.0,11211,0,Spreadsheet14,10.0
10937400.0,129.0,11211,1,Spreadsheet14,10.0
10937400.0,130.0,11121,1,Spreadsheet14,10.0
10937400.0,131.0,21121,0,Spreadsheet14,10.0
10937400.0,132.0,21211,0,Spreadsheet14,10.0
10937400.0,133.0,11211,0,Spreadsheet14,10.0
10937400.0,134.0,21121,1,Spreadsheet14,10.0
10937400.0,135.0,21121,1,Spreadsheet14,10.0
10937400.0,136.0,11211,0,Spreadsheet14,10.0
10937400.0,137.0,21121,1,Spreadsheet14,10.0
10937400.0,138.0,11211,0,Spreadsheet14,10.0
10937400.0,139.0,21121,1,Spreadsheet14,10.0
10937400.0,140.0,11221,0,Spreadsheet14,10.0
10937671.0,1.0,11211,0,Spreadsheet14,1.0
10937671.0,2.0,21111,1,Spreadsheet14,1.0
10937671.0,3.0,11211,0,Spreadsheet14,1.0
10937671.0,4.0,11211,1,Spreadsheet14,1.0
10937671.0,5.0,21211,0,Spreadsheet14,1.0
10937671.0,6.0,21121,0,Spreadsheet14,1.0
10937671.0,7.0,11211,0,Spreadsheet14,1.0
10937671.0,8.0,21121,1,Spreadsheet14,1.0
10937671.0,9.0,21121,1,Spreadsheet14,1.0
10937671.0,10.0,11221,0,Spreadsheet14,1.0
10937671.0,11.0,21121,1,Spreadsheet14,1.0
10937671.0,12.0,21121,1,Spreadsheet14,1.0
10937671.0,13.0,11211,0,Spreadsheet14,1.0
10937671.0,14.0,11121,1,Spreadsheet14,1.0
10937671.0,15.0,21211,0,Spreadsheet14,2.0
10937671.0,16.0,21121,0,Spreadsheet14,2.0
10937671.0,17.0,21121,1,Spreadsheet14,2.0
10937671.0,18.0,11211,0,Spreadsheet14,2.0
10937671.0,19.0,11211,0,Spreadsheet14,2.0
10937671.0,20.0,21121,1,Spreadsheet14,2.0
10937671.0,21.0,11221,0,Spreadsheet14,2.0
10937671.0,22.0,11211,0,Spreadsheet14,2.0
10937671.0,23.0,11211,1,Spreadsheet14,2.0
10937671.0,24.0,21121,1,Spreadsheet14,2.0
10937671.0,25.0,11121,1,Spreadsheet14,2.0
10937671.0,26.0,11211,0,Spreadsheet14,2.0
10937671.0,27.0,21121,1,Spreadsheet14,2.0
10937671.0,28.0,21111,1,Spreadsheet14,2.0
10937671.0,29.0,11121,1,Spreadsheet14,3.0
10937671.0,30.0,21211,0,Spreadsheet14,3.0
10937671.0,31.0,11211,0,Spreadsheet14,3.0
10937671.0,32.0,21121,1,Spreadsheet14,3.0
10937671.0,33.0,21121,1,Spreadsheet14,3.0
10937671.0,34.0,21121,1,Spreadsheet14,3.0
10937671.0,35.0,21121,1,Spreadsheet14,3.0
10937671.0,36.0,11211,1,Spreadsheet14,3.0
10937671.0,37.0,11211,0,Spreadsheet14,3.0
10937671.0,38.0,21111,1,Spreadsheet14,3.0
10937671.0,39.0,11221,0,Spreadsheet14,3.0
10937671.0,40.0,21121,0,Spreadsheet14,3.0
10937671.0,41.0,11211,0,Spreadsheet14,3.0
10937671.0,42.0,11211,0,Spreadsheet14,3.0
10937671.0,43.0,21121,1,Spreadsheet14,4.0
10937671.0,44.0,11211,0,Spreadsheet14,4.0
10937671.0,45.0,21211,0,Spreadsheet14,4.0
10937671.0,46.0,11211,0,Spreadsheet14,4.0
10937671.0,47.0,11211,1,Spreadsheet14,4.0
10937671.0,48.0,21121,1,Spreadsheet14,4.0
10937671.0,49.0,21111,1,Spreadsheet14,4.0
10937671.0,50.0,21121,1,Spreadsheet14,4.0
10937671.0,51.0,21121,0,Spreadsheet14,4.0
10937671.0,52.0,11211,0,Spreadsheet14,4.0
10937671.0,53.0,21121,1,Spreadsheet14,4.0
10937671.0,54.0,11121,1,Spreadsheet14,4.0
10937671.0,55.0,11211,0,Spreadsheet14,4.0
10937671.0,56.0,11221,0,Spreadsheet14,4.0
10937671.0,57.0,21121,1,Spreadsheet14,5.0
10937671.0,58.0,11211,0,Spreadsheet14,5.0
